ENSCAFT00000032361	479975	cfa04010=MAPK signaling pathway.cfa04020=Calcium signaling pathway.cfa04062=Chemokine signaling pathway.cfa04114=Oocyte meiosis.cfa04210=Apoptosis.cfa04270=Vascular smooth muscle contraction.cfa04310=Wnt signaling pathway.cfa04340=Hedgehog signaling pathway.cfa04540=Gap junction.cfa04720=Long-term potentiation.cfa04724=Glutamatergic synapse.cfa04725=Cholinergic synapse.cfa04727=GABAergic synapse.cfa04728=Dopaminergic synapse.cfa04740=Olfactory transduction.cfa04742=Taste transduction.cfa04910=Insulin signaling pathway.cfa04912=GnRH signaling pathway.cfa04914=Progesterone-mediated oocyte maturation.cfa04916=Melanogenesis.cfa04961=Endocrine and other factor-regulated calcium reabsorption.cfa04962=Vasopressin-regulated water reabsorption.cfa04970=Salivary secretion.cfa04971=Gastric acid secretion.cfa04976=Bile secretion.cfa05020=Prion diseases.cfa05146=Amoebiasis.cfa05166=HTLV-I infection.cfa05414=Dilated cardiomyopathy
ENSCAFT00000032363	479976	N
ENSCAFT00000032365	489745	N
ENSCAFT00000032368	479678	cfa04310=Wnt signaling pathway.cfa04360=Axon guidance.cfa04370=VEGF signaling pathway.cfa04650=Natural killer cell mediated cytotoxicity.cfa04660=T cell receptor signaling pathway.cfa04662=B cell receptor signaling pathway.cfa05166=HTLV-I infection
ENSCAFT00000032370	474872.609675.610181	N
ENSCAFT00000032371	489746	N
ENSCAFT00000032372	489747	N
ENSCAFT00000032373	611083	N
ENSCAFT00000032374	489748	N
ENSCAFT00000032375	479679	N
ENSCAFT00000032378	489754	N
ENSCAFT00000032380	479680	cfa00564=Glycerophospholipid metabolism
ENSCAFT00000032381	489749	cfa03050=Proteasome
ENSCAFT00000032382	490193	N
ENSCAFT00000032388	U	N
ENSCAFT00000032391	476064	N
ENSCAFT00000032394	489751	cfa03018=RNA degradation
ENSCAFT00000032396	U	N
ENSCAFT00000032398	490198	N
ENSCAFT00000032399	479681	N
ENSCAFT00000032400	479980	N
ENSCAFT00000032402	489752	N
ENSCAFT00000032403	479981	cfa04020=Calcium signaling pathway.cfa04080=Neuroactive ligand-receptor interaction
ENSCAFT00000032404	U	N
ENSCAFT00000032406	479682	N
ENSCAFT00000032407	489755	N
ENSCAFT00000032409	611150.611476	N
ENSCAFT00000032410	U	N
ENSCAFT00000032411	487931	N
ENSCAFT00000032412	479683	N
ENSCAFT00000032415	490202	N
ENSCAFT00000032417	490200	N
ENSCAFT00000032418	479684	N
ENSCAFT00000032419	479982	N
ENSCAFT00000032420	489757	N
ENSCAFT00000032421	611198	cfa04920=Adipocytokine signaling pathway
ENSCAFT00000032422	479685	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa04142=Lysosome.cfa04145=Phagosome.cfa04721=Synaptic vesicle cycle.cfa04966=Collecting duct acid secretion.cfa05152=Tuberculosis.cfa05323=Rheumatoid arthritis
ENSCAFT00000032423	489758	cfa00140=Steroid hormone biosynthesis.cfa01100=Metabolic pathways.cfa04960=Aldosterone-regulated sodium reabsorption
ENSCAFT00000032426	490201	N
ENSCAFT00000032428	U	N
ENSCAFT00000032429	479686	N
ENSCAFT00000032430	479687	N
ENSCAFT00000032431	479688	N
ENSCAFT00000032433	U	N
ENSCAFT00000032434	489759	N
ENSCAFT00000032435	479983	N
ENSCAFT00000032438	609901	N
ENSCAFT00000032440	489760	N
ENSCAFT00000032441	489761	N
ENSCAFT00000032444	U	N
ENSCAFT00000032445	479984.612654	N
ENSCAFT00000032449	489763	N
ENSCAFT00000032451	611243	cfa04110=Cell cycle.cfa04350=TGF-beta signaling pathway
ENSCAFT00000032453	611243	cfa04110=Cell cycle.cfa04350=TGF-beta signaling pathway
ENSCAFT00000032454	490203	N
ENSCAFT00000032455	U	N
ENSCAFT00000032456	489765	N
ENSCAFT00000032457	489766	N
ENSCAFT00000032458	611261	N
ENSCAFT00000032460	611262	cfa04210=Apoptosis.cfa04622=RIG-I-like receptor signaling pathway.cfa04920=Adipocytokine signaling pathway.cfa05152=Tuberculosis.cfa05160=Hepatitis C
ENSCAFT00000032461	489767	N
ENSCAFT00000032462	490204	cfa00230=Purine metabolism.cfa01100=Metabolic pathways
ENSCAFT00000032463	479985	cfa00563=Glycosylphosphatidylinositol(GPI)-anchor biosynthesis.cfa01100=Metabolic pathways
ENSCAFT00000032464	613015	cfa00604=Glycosphingolipid biosynthesis - ganglio series.cfa01100=Metabolic pathways
ENSCAFT00000032466	612982	N
ENSCAFT00000032467	490205	cfa00604=Glycosphingolipid biosynthesis - ganglio series.cfa01100=Metabolic pathways
ENSCAFT00000032469	403539	N
ENSCAFT00000032470	479690	N
ENSCAFT00000032473	492055	N
ENSCAFT00000032475	489769	cfa00983=Drug metabolism - other enzymes
ENSCAFT00000032476	611301	N
ENSCAFT00000032477	U	N
ENSCAFT00000032478	611304	N
ENSCAFT00000032479	U	N
ENSCAFT00000032480	489770	N
ENSCAFT00000032482	489771	N
ENSCAFT00000032483	489772	cfa00910=Nitrogen metabolism
ENSCAFT00000032487	490208	N
ENSCAFT00000032488	U	N
ENSCAFT00000032489	479986	N
ENSCAFT00000032490	476107.611431	N
ENSCAFT00000032492	U	N
ENSCAFT00000032493	610026	cfa05010=Alzheimer's disease
ENSCAFT00000032498	479692	N
ENSCAFT00000032501	479693	cfa04145=Phagosome.cfa04962=Vasopressin-regulated water reabsorption.cfa05132=Salmonella infection
ENSCAFT00000032502	100533996.479988	N
ENSCAFT00000032506	U	N
ENSCAFT00000032508	612706	cfa04514=Cell adhesion molecules (CAMs)
ENSCAFT00000032509	490213	N
ENSCAFT00000032513	489775	cfa04514=Cell adhesion molecules (CAMs).cfa04670=Leukocyte transendothelial migration
ENSCAFT00000032516	611358	N
ENSCAFT00000032517	U	N
ENSCAFT00000032518	U	N
ENSCAFT00000032520	U	N
ENSCAFT00000032521	U	N
ENSCAFT00000032522	479991	cfa00260=Glycine, serine and threonine metabolism.cfa00270=Cysteine and methionine metabolism.cfa00450=Selenocompound metabolism.cfa00910=Nitrogen metabolism.cfa01100=Metabolic pathways
ENSCAFT00000032524	490215	N
ENSCAFT00000032525	U	N
ENSCAFT00000032526	490217	N
ENSCAFT00000032530	479696	N
ENSCAFT00000032531	U	N
ENSCAFT00000032532	U	N
ENSCAFT00000032534	U	N
ENSCAFT00000032535	479992	N
ENSCAFT00000032537	403803	cfa00830=Retinol metabolism
ENSCAFT00000032538	611491	N
ENSCAFT00000032540	U	N
ENSCAFT00000032542	489777	N
ENSCAFT00000034820	804476	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05012=Parkinson's disease
ENSCAFT00000034824	804477	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05012=Parkinson's disease
ENSCAFT00000034830	804478	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa04260=Cardiac muscle contraction.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000034833	804479	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa04260=Cardiac muscle contraction.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000034835	804487	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000034836	804488	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000034837	804480	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa04260=Cardiac muscle contraction.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000034839	804481	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05012=Parkinson's disease
ENSCAFT00000034841	804482	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05012=Parkinson's disease
ENSCAFT00000034842	804483	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05012=Parkinson's disease
ENSCAFT00000034846	804484	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05012=Parkinson's disease
ENSCAFT00000034847	804485	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05012=Parkinson's disease
ENSCAFT00000034849	804486	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa04260=Cardiac muscle contraction.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000035103	U	N
ENSCAFT00000035105	489319	cfa04740=Olfactory transduction
ENSCAFT00000035106	U	N
ENSCAFT00000035107	479255	cfa04020=Calcium signaling pathway.cfa05012=Parkinson's disease.cfa05016=Huntington's disease.cfa05166=HTLV-I infection
ENSCAFT00000035108	403673	cfa04910=Insulin signaling pathway.cfa04920=Adipocytokine signaling pathway.cfa04930=Type II diabetes mellitus
ENSCAFT00000035110	U	N
ENSCAFT00000035111	U	N
ENSCAFT00000035112	U	N
ENSCAFT00000035113	U	N
ENSCAFT00000035114	U	N
ENSCAFT00000035122	484965	N
ENSCAFT00000035126	489317	cfa04740=Olfactory transduction
ENSCAFT00000035127	U	N
ENSCAFT00000035132	U	N
ENSCAFT00000035135	U	N
ENSCAFT00000035136	491525	N
ENSCAFT00000035137	478139	cfa04020=Calcium signaling pathway.cfa04910=Insulin signaling pathway
ENSCAFT00000035138	U	N
ENSCAFT00000035140	U	N
ENSCAFT00000035141	U	N
ENSCAFT00000035142	476742	N
ENSCAFT00000035143	489271	cfa04514=Cell adhesion molecules (CAMs).cfa04530=Tight junction.cfa04670=Leukocyte transendothelial migration
ENSCAFT00000035144	606754	N
ENSCAFT00000035145	U	N
ENSCAFT00000035146	U	N
ENSCAFT00000035147	490037	cfa04740=Olfactory transduction
ENSCAFT00000035153	610566	cfa04740=Olfactory transduction
ENSCAFT00000035159	U	N
ENSCAFT00000035164	U	N
ENSCAFT00000035168	490035	N
ENSCAFT00000035169	608050	N
ENSCAFT00000035171	609654	N
ENSCAFT00000035175	U	N
ENSCAFT00000035176	U	N
ENSCAFT00000035178	U	N
ENSCAFT00000035180	U	N
ENSCAFT00000035181	489961	N
ENSCAFT00000035182	492183	N
ENSCAFT00000035184	U	N
ENSCAFT00000035186	484878	cfa04740=Olfactory transduction
ENSCAFT00000035190	489236	N
ENSCAFT00000035191	494007	cfa04020=Calcium signaling pathway.cfa04080=Neuroactive ligand-receptor interaction.cfa04720=Long-term potentiation.cfa04724=Glutamatergic synapse.cfa05010=Alzheimer's disease.cfa05014=Amyotrophic lateral sclerosis (ALS).cfa05016=Huntington's disease
ENSCAFT00000035195	U	N
ENSCAFT00000035196	U	N
ENSCAFT00000035197	479355	N
ENSCAFT00000035198	U	N
ENSCAFT00000035200	U	N
ENSCAFT00000035201	403954	cfa04062=Chemokine signaling pathway.cfa04144=Endocytosis.cfa04270=Vascular smooth muscle contraction.cfa04310=Wnt signaling pathway.cfa04350=TGF-beta signaling pathway.cfa04360=Axon guidance.cfa04510=Focal adhesion.cfa04520=Adherens junction.cfa04530=Tight junction.cfa04660=T cell receptor signaling pathway.cfa04670=Leukocyte transendothelial migration.cfa04722=Neurotrophin signaling pathway.cfa04810=Regulation of actin cytoskeleton.cfa04972=Pancreatic secretion.cfa05100=Bacterial invasion of epithelial cells.cfa05133=Pertussis.cfa05152=Tuberculosis.cfa05200=Pathways in cancer.cfa05210=Colorectal cancer
ENSCAFT00000035204	489185	cfa00534=Glycosaminoglycan biosynthesis - heparan sulfate.cfa01100=Metabolic pathways
ENSCAFT00000035205	U	N
ENSCAFT00000035206	U	N
ENSCAFT00000035209	492209	N
ENSCAFT00000035210	478175	cfa04010=MAPK signaling pathway
ENSCAFT00000035212	U	N
ENSCAFT00000035215	474595	cfa00620=Pyruvate metabolism
ENSCAFT00000035218	U	N
ENSCAFT00000035221	478054	N
ENSCAFT00000035222	U	N
ENSCAFT00000035225	U	N
ENSCAFT00000035227	487088	N
ENSCAFT00000035229	U	N
ENSCAFT00000035231	607297	N
ENSCAFT00000035237	487286	cfa04621=NOD-like receptor signaling pathway.cfa05152=Tuberculosis
ENSCAFT00000035238	481083	cfa00030=Pentose phosphate pathway.cfa01100=Metabolic pathways
ENSCAFT00000035239	612968	N
ENSCAFT00000035240	U	N
ENSCAFT00000035241	488797	cfa04650=Natural killer cell mediated cytotoxicity
ENSCAFT00000035243	U	N
ENSCAFT00000035244	U	N
ENSCAFT00000035249	U	N
ENSCAFT00000035251	481330	cfa04010=MAPK signaling pathway.cfa04060=Cytokine-cytokine receptor interaction.cfa04640=Hematopoietic cell lineage.cfa05146=Amoebiasis.cfa05166=HTLV-I infection.cfa05202=Transcriptional misregulation in cancer
ENSCAFT00000035252	U	N
ENSCAFT00000035253	489835	N
ENSCAFT00000035254	U	N
ENSCAFT00000035255	U	N
ENSCAFT00000035256	612269	N
ENSCAFT00000035258	U	N
ENSCAFT00000035263	479260	cfa04145=Phagosome.cfa04610=Complement and coagulation cascades.cfa05150=Staphylococcus aureus infection
ENSCAFT00000035264	U	N
ENSCAFT00000035265	491153	N
ENSCAFT00000035266	476285	N
ENSCAFT00000035267	487354	N
ENSCAFT00000035269	612316	cfa04120=Ubiquitin mediated proteolysis.cfa04141=Protein processing in endoplasmic reticulum.cfa05012=Parkinson's disease
ENSCAFT00000035271	U	N
ENSCAFT00000035272	481360	N
ENSCAFT00000035274	U	N
ENSCAFT00000035276	403557	cfa03015=mRNA surveillance pathway.cfa04114=Oocyte meiosis.cfa04270=Vascular smooth muscle contraction.cfa04510=Focal adhesion.cfa04720=Long-term potentiation.cfa04728=Dopaminergic synapse.cfa04810=Regulation of actin cytoskeleton.cfa04910=Insulin signaling pathway.cfa05168=Herpes simplex infection
ENSCAFT00000035277	489929	cfa04810=Regulation of actin cytoskeleton.cfa05152=Tuberculosis
ENSCAFT00000035279	607890.607955.608055.610301	cfa00260=Glycine, serine and threonine metabolism.cfa01100=Metabolic pathways
ENSCAFT00000035281	479246	N
ENSCAFT00000035282	611703	N
ENSCAFT00000035284	U	N
ENSCAFT00000035287	479282	N
ENSCAFT00000035288	478161	N
ENSCAFT00000035291	488942	cfa04020=Calcium signaling pathway.cfa04080=Neuroactive ligand-receptor interaction.cfa04144=Endocytosis.cfa04610=Complement and coagulation cascades.cfa04810=Regulation of actin cytoskeleton
ENSCAFT00000035293	607807	N
ENSCAFT00000035296	490133	N
ENSCAFT00000035297	481391	N
ENSCAFT00000035299	610532	cfa04740=Olfactory transduction
ENSCAFT00000035302	U	N
ENSCAFT00000035304	U	N
ENSCAFT00000035307	474935	N
ENSCAFT00000035308	483133	cfa04310=Wnt signaling pathway
ENSCAFT00000035309	U	N
ENSCAFT00000035313	U	N
ENSCAFT00000035314	U	N
ENSCAFT00000035315	612106	N
ENSCAFT00000035320	607382	N
ENSCAFT00000035321	479901	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000035324	608225	N
ENSCAFT00000035325	U	N
ENSCAFT00000035326	U	N
ENSCAFT00000035328	U	N
ENSCAFT00000035330	611405	N
ENSCAFT00000035331	U	N
ENSCAFT00000035332	612594	N
ENSCAFT00000035333	U	N
ENSCAFT00000035335	476754	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000035337	U	N
ENSCAFT00000035341	488940	cfa04080=Neuroactive ligand-receptor interaction.cfa05143=African trypanosomiasis
ENSCAFT00000035344	612379	N
ENSCAFT00000035348	U	N
ENSCAFT00000035350	U	N
ENSCAFT00000035351	491217	cfa04740=Olfactory transduction
ENSCAFT00000035352	608568	N
ENSCAFT00000035353	479487	N
ENSCAFT00000035356	479360	cfa03013=RNA transport
ENSCAFT00000035359	U	N
ENSCAFT00000035361	481081	cfa00020=Citrate cycle (TCA cycle).cfa01100=Metabolic pathways
ENSCAFT00000035362	U	N
ENSCAFT00000035364	U	N
ENSCAFT00000035365	403848	cfa00565=Ether lipid metabolism.cfa01100=Metabolic pathways
ENSCAFT00000035368	U	N
ENSCAFT00000035369	479956	N
ENSCAFT00000035370	480167	N
ENSCAFT00000035372	481278	N
ENSCAFT00000035373	U	N
ENSCAFT00000035374	612407	N
ENSCAFT00000035378	U	N
ENSCAFT00000035380	492226	N
ENSCAFT00000035381	442940	cfa05014=Amyotrophic lateral sclerosis (ALS)
ENSCAFT00000035385	474932	N
ENSCAFT00000035386	610512	N
ENSCAFT00000035388	484793	cfa04060=Cytokine-cytokine receptor interaction.cfa04062=Chemokine signaling pathway.cfa04672=Intestinal immune network for IgA production
ENSCAFT00000035391	U	N
ENSCAFT00000035393	U	N
ENSCAFT00000035394	U	N
ENSCAFT00000035396	403692	N
ENSCAFT00000035398	U	N
ENSCAFT00000035407	U	N
ENSCAFT00000035409	U	N
ENSCAFT00000035410	U	N
ENSCAFT00000035412	U	N
ENSCAFT00000035414	U	N
ENSCAFT00000035415	U	N
ENSCAFT00000035416	608968	N
ENSCAFT00000035419	U	N
ENSCAFT00000035423	490520	N
ENSCAFT00000035424	491324	cfa00604=Glycosphingolipid biosynthesis - ganglio series.cfa01100=Metabolic pathways
ENSCAFT00000035427	U	N
ENSCAFT00000035428	484917	N
ENSCAFT00000035430	U	N
ENSCAFT00000035435	483948	N
ENSCAFT00000035436	479812	N
ENSCAFT00000035437	U	N
ENSCAFT00000035440	489368	N
ENSCAFT00000035441	U	N
ENSCAFT00000035442	U	N
ENSCAFT00000035443	U	N
ENSCAFT00000035444	U	N
ENSCAFT00000035445	492173	N
ENSCAFT00000035447	479800	N
ENSCAFT00000035455	403623	cfa04060=Cytokine-cytokine receptor interaction.cfa04630=Jak-STAT signaling pathway
ENSCAFT00000035457	492261	N
ENSCAFT00000035458	U	N
ENSCAFT00000035460	U	N
ENSCAFT00000035462	607373	N
ENSCAFT00000035469	U	N
ENSCAFT00000035472	491345	cfa04740=Olfactory transduction
ENSCAFT00000035473	480672	cfa04610=Complement and coagulation cascades.cfa05020=Prion diseases.cfa05146=Amoebiasis.cfa05322=Systemic lupus erythematosus
ENSCAFT00000035474	U	N
ENSCAFT00000035476	481336	N
ENSCAFT00000035477	490425	cfa00010=Glycolysis / Gluconeogenesis.cfa00230=Purine metabolism.cfa00620=Pyruvate metabolism.cfa01100=Metabolic pathways.cfa04910=Insulin signaling pathway.cfa04930=Type II diabetes mellitus.cfa04950=Maturity onset diabetes of the young
ENSCAFT00000035478	U	N
ENSCAFT00000035479	U	N
ENSCAFT00000035482	U	N
ENSCAFT00000035483	U	N
ENSCAFT00000035485	489602	N
ENSCAFT00000035486	610645	N
ENSCAFT00000035492	480193	cfa04510=Focal adhesion.cfa04530=Tight junction.cfa04670=Leukocyte transendothelial migration.cfa04810=Regulation of actin cytoskeleton
ENSCAFT00000035493	612768	N
ENSCAFT00000035496	U	N
ENSCAFT00000035498	U	N
ENSCAFT00000035505	612531	N
ENSCAFT00000035507	487341	cfa04062=Chemokine signaling pathway
ENSCAFT00000035508	483980	cfa04080=Neuroactive ligand-receptor interaction
ENSCAFT00000035510	U	N
ENSCAFT00000035513	U	N
ENSCAFT00000035514	483049	N
ENSCAFT00000035517	481956	cfa04115=p53 signaling pathway
ENSCAFT00000035520	U	N
ENSCAFT00000035521	608320.612050	N
ENSCAFT00000035522	U	N
ENSCAFT00000035523	U	N
ENSCAFT00000035524	607254	N
ENSCAFT00000035525	U	N
ENSCAFT00000035527	611677	N
ENSCAFT00000035528	476281	N
ENSCAFT00000035530	U	N
ENSCAFT00000035531	477959	N
ENSCAFT00000035532	403502	cfa04620=Toll-like receptor signaling pathway.cfa05142=Chagas disease (American trypanosomiasis).cfa05143=African trypanosomiasis.cfa05144=Malaria.cfa05152=Tuberculosis.cfa05162=Measles.cfa05168=Herpes simplex infection
ENSCAFT00000035534	487369	N
ENSCAFT00000035536	U	N
ENSCAFT00000035537	U	N
ENSCAFT00000035538	607800	N
ENSCAFT00000035539	U	N
ENSCAFT00000035540	476262	cfa04010=MAPK signaling pathway.cfa04912=GnRH signaling pathway
ENSCAFT00000035544	481761	N
ENSCAFT00000035545	U	N
ENSCAFT00000035550	491221	N
ENSCAFT00000035552	U	N
ENSCAFT00000035553	U	N
ENSCAFT00000035557	U	N
ENSCAFT00000035558	610230	N
ENSCAFT00000035568	U	N
ENSCAFT00000035574	U	N
ENSCAFT00000035575	607302	N
ENSCAFT00000035578	U	N
ENSCAFT00000035581	U	N
ENSCAFT00000035584	U	N
ENSCAFT00000035585	606869.607113	N
ENSCAFT00000035589	U	N
ENSCAFT00000035590	U	N
ENSCAFT00000035597	U	N
ENSCAFT00000035599	611528	N
ENSCAFT00000035602	U	N
ENSCAFT00000035604	U	N
ENSCAFT00000035607	610936	cfa04150=mTOR signaling pathway
ENSCAFT00000035608	403451	cfa00260=Glycine, serine and threonine metabolism.cfa00330=Arginine and proline metabolism.cfa00340=Histidine metabolism.cfa00350=Tyrosine metabolism.cfa00360=Phenylalanine metabolism.cfa00380=Tryptophan metabolism.cfa00982=Drug metabolism - cytochrome P450.cfa01100=Metabolic pathways.cfa04728=Dopaminergic synapse
ENSCAFT00000035609	U	N
ENSCAFT00000035612	U	N
ENSCAFT00000035614	U	N
ENSCAFT00000035622	U	N
ENSCAFT00000035624	U	N
ENSCAFT00000035625	481180	cfa04740=Olfactory transduction
ENSCAFT00000035628	483187	cfa00600=Sphingolipid metabolism.cfa01100=Metabolic pathways
ENSCAFT00000035630	476753	cfa03010=Ribosome
ENSCAFT00000035635	475003	N
ENSCAFT00000035636	474554	N
ENSCAFT00000035637	U	N
ENSCAFT00000035638	488923	cfa03450=Non-homologous end-joining
ENSCAFT00000035641	U	N
ENSCAFT00000035644	442972	N
ENSCAFT00000035645	478042	N
ENSCAFT00000035646	487443	cfa04110=Cell cycle.cfa04114=Oocyte meiosis.cfa04914=Progesterone-mediated oocyte maturation.cfa05100=Bacterial invasion of epithelial cells
ENSCAFT00000035649	U	N
ENSCAFT00000035650	478002	N
ENSCAFT00000035652	481289	N
ENSCAFT00000035654	475739	cfa00190=Oxidative phosphorylation.cfa04260=Cardiac muscle contraction.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000035656	U	N
ENSCAFT00000035657	U	N
ENSCAFT00000035658	U	N
ENSCAFT00000035659	478155	N
ENSCAFT00000035660	U	N
ENSCAFT00000035662	U	N
ENSCAFT00000035663	U	N
ENSCAFT00000035664	480526	cfa05200=Pathways in cancer.cfa05202=Transcriptional misregulation in cancer.cfa05221=Acute myeloid leukemia
ENSCAFT00000035667	489606	N
ENSCAFT00000035668	478220	N
ENSCAFT00000035671	483999	N
ENSCAFT00000035672	U	N
ENSCAFT00000035673	474950	cfa00230=Purine metabolism.cfa00240=Pyrimidine metabolism.cfa01100=Metabolic pathways.cfa03030=DNA replication
ENSCAFT00000035674	609410	N
ENSCAFT00000035676	607496	cfa04340=Hedgehog signaling pathway
ENSCAFT00000035677	483101	N
ENSCAFT00000035682	607380	N
ENSCAFT00000035683	U	N
ENSCAFT00000035686	607763.612037	N
ENSCAFT00000035688	491004	N
ENSCAFT00000035689	606921	N
ENSCAFT00000035690	481305	cfa04060=Cytokine-cytokine receptor interaction
ENSCAFT00000035693	U	N
ENSCAFT00000035694	U	N
ENSCAFT00000035695	U	N
ENSCAFT00000035697	488391	cfa00830=Retinol metabolism.cfa01100=Metabolic pathways
ENSCAFT00000035698	484080	cfa04060=Cytokine-cytokine receptor interaction.cfa04062=Chemokine signaling pathway
ENSCAFT00000035702	476532	N
ENSCAFT00000035705	U	N
ENSCAFT00000035708	477575	cfa04010=MAPK signaling pathway.cfa04012=ErbB signaling pathway.cfa04062=Chemokine signaling pathway.cfa04114=Oocyte meiosis.cfa04150=mTOR signaling pathway.cfa04270=Vascular smooth muscle contraction.cfa04320=Dorso-ventral axis formation.cfa04350=TGF-beta signaling pathway.cfa04360=Axon guidance.cfa04370=VEGF signaling pathway.cfa04380=Osteoclast differentiation.cfa04510=Focal adhesion.cfa04520=Adherens junction.cfa04540=Gap junction.cfa04620=Toll-like receptor signaling pathway.cfa04621=NOD-like receptor signaling pathway.cfa04650=Natural killer cell mediated cytotoxicity.cfa04660=T cell receptor signaling pathway.cfa04662=B cell receptor signaling pathway.cfa04664=Fc epsilon RI signaling pathway.cfa04666=Fc gamma R-mediated phagocytosis.cfa04720=Long-term potentiation.cfa04722=Neurotrophin signaling pathway.cfa04724=Glutamatergic synapse.cfa04725=Cholinergic synapse.cfa04730=Long-term depression.cfa04810=Regulation of actin cytoskeleton.cfa04910=Insulin signaling pathway.cfa04912=GnRH signaling pathway.cfa04914=Progesterone-mediated oocyte maturation.cfa04916=Melanogenesis.cfa04930=Type II diabetes mellitus.cfa04960=Aldosterone-regulated sodium reabsorption.cfa05010=Alzheimer's disease.cfa05020=Prion diseases.cfa05132=Salmonella infection.cfa05133=Pertussis.cfa05140=Leishmaniasis.cfa05142=Chagas disease (American trypanosomiasis).cfa05145=Toxoplasmosis.cfa05152=Tuberculosis.cfa05160=Hepatitis C.cfa05164=Influenza A.cfa05200=Pathways in cancer.cfa05210=Colorectal cancer.cfa05211=Renal cell carcinoma.cfa05212=Pancreatic cancer.cfa05213=Endometrial cancer.cfa05214=Glioma.cfa05215=Prostate cancer.cfa05216=Thyroid cancer.cfa05218=Melanoma.cfa05219=Bladder cancer.cfa05220=Chronic myeloid leukemia.cfa05221=Acute myeloid leukemia.cfa05223=Non-small cell lung cancer
